#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.2298.5	13859	364	0.28159	10.044319343566894	1	0.989558	coding
MSTRG.2298.6	13813	364	0.28159	10.044319343566894	1	0.989558	coding
MSTRG.2299.1	12325	174	0.29206000000000004	6.1600053787231435	1	0.863006	coding
MSTRG.2299.2	5976	138	0.29772	6.48830738067627	1	0.5	coding
MSTRG.2300.1	10471	97	0.30882	8.287040138244631	1	0.0954839	noncoding
MSTRG.2301.1	8783	125	0.30465	7.649130058288575	1	0.266932	noncoding
MSTRG.2302.1	9014	147	0.27191000000000004	11.999967765808105	-1	0.049536	noncoding
MSTRG.2303.1	14990	150	0.31037000000000003	11.999967765808105	1	0.201064	noncoding
MSTRG.2303.2	14738	150	0.30389	11.999967765808105	1	0.184605	noncoding
MSTRG.2303.3	14738	150	0.30389	11.999967765808105	1	0.184605	noncoding
MSTRG.2303.4	14658	150	0.30389	11.999967765808105	1	0.184605	noncoding
MSTRG.2303.5	14658	150	0.30389	11.999967765808105	1	0.184605	noncoding
MSTRG.2304.1	13187	466	0.31801	5.189195442199705	1	1	coding
MSTRG.2304.2	13187	466	0.31801	5.189195442199705	1	1	coding
MSTRG.2304.3	13137	466	0.31801	5.189195442199705	1	1	coding
MSTRG.2305.1	5582	77	0.30648000000000003	8.771971321105958	1	0.0454045	noncoding
MSTRG.2306.1	32766	228	0.28362000000000004	8.982460594177248	1	0.851259	coding
MSTRG.2306.2	32754	228	0.28362000000000004	8.982460594177248	1	0.851259	coding
MSTRG.2306.3	25778	228	0.28362000000000004	8.982460594177248	1	0.851259	coding
MSTRG.2306.4	31576	228	0.28362000000000004	8.982460594177248	1	0.851259	coding
MSTRG.2306.5	31567	228	0.28362000000000004	8.982460594177248	1	0.851259	coding
MSTRG.2306.6	26031	187	0.28362000000000004	8.050505638122559	1	0.71402	coding
MSTRG.2306.7	19207	187	0.27678	8.050505638122559	1	0.685775	coding
MSTRG.2306.8	19199	187	0.27678	8.050505638122559	1	0.685775	coding
MSTRG.2306.9	19185	187	0.27678	8.050505638122559	1	0.685775	coding
MSTRG.2306.10	19185	187	0.27678	8.050505638122559	1	0.685775	coding
MSTRG.2307.1	6849	159	0.31094000000000005	8.616666984558108	1	0.546314	coding
MSTRG.2308.1	1750	98	0.33672	9.038419151306151	1	0.129088	noncoding
MSTRG.2309.1	4059	87	0.31978	9.45127468109131	1	0.0743723	noncoding
MSTRG.2310.1	24030	202	0.28767000000000004	9.852848243713382	1	0.63698	coding
MSTRG.2310.2	15336	202	0.28995000000000004	9.852848243713382	1	0.650603	coding
MSTRG.2311.1	4180	90	0.28243	6.558674049377441	1	0.0985246	noncoding
MSTRG.2311.2	4180	90	0.28243	6.558674049377441	1	0.0985246	noncoding
MSTRG.2312.1	151935	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.2	151935	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.3	151935	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.4	151931	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.5	148685	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.6	148669	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.7	148657	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.8	148657	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.9	145956	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.10	119549	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.11	119526	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.12	114103	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.13	112413	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.14	112177	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.15	110234	286	0.28159	8.819033241271974	1	0.974583	coding
MSTRG.2312.16	55357	286	0.27475000000000005	8.819033241271974	1	0.966495	coding
MSTRG.2312.17	55357	286	0.27475000000000005	8.819033241271974	1	0.966495	coding
MSTRG.2312.18	46722	286	0.27475000000000005	8.819033241271974	1	0.966495	coding
MSTRG.2312.19	40513	286	0.27475000000000005	8.819033241271974	1	0.966495	coding
MSTRG.2313.1	4899	136	0.31094000000000005	9.752019691467282	1	0.284163	noncoding
MSTRG.2314.1	57608	273	0.27739	9.654092216491701	1	0.912958	coding
MSTRG.2314.2	60336	506	0.27959	11.681236076354981	1	0.989642	coding
MSTRG.2314.3	57147	273	0.27739	9.654092216491701	1	0.912958	coding
MSTRG.2315.1	68905	205	0.27443	9.641778755187985	1	0.602627	coding
MSTRG.2315.2	71814	274	0.27443	11.999967765808105	1	0.5	coding
MSTRG.2315.3	35364	205	0.30961	9.641778755187985	1	0.804564	coding
MSTRG.2315.4	71752	274	0.27443	11.999967765808105	1	0.5	coding
MSTRG.2315.5	67892	205	0.27443	9.641778755187985	1	0.602627	coding
MSTRG.2315.6	67892	205	0.27443	9.641778755187985	1	0.602627	coding
MSTRG.2315.7	67888	205	0.27443	9.641778755187985	1	0.602627	coding
MSTRG.2315.8	36649	205	0.30961	9.641778755187985	1	0.804564	coding
MSTRG.2315.9	36649	205	0.30961	9.641778755187985	1	0.804564	coding
MSTRG.2315.10	36649	205	0.30961	9.641778755187985	1	0.804564	coding
MSTRG.2316.1	27080	274	0.28003	11.999967765808105	1	0.548093	coding
MSTRG.2316.2	11016	190	0.29430000000000006	9.099406242370605	1	0.67194	coding
MSTRG.2317.1	4261	137	0.31377	5.2226167678832995	1	0.728007	coding
MSTRG.2317.2	1168	137	0.29774	5.2226167678832995	1	0.702832	coding
MSTRG.2318.1	4600	84	0.33427	10.294907951354979	1	0.080469	noncoding
MSTRG.2318.2	4600	84	0.33427	10.294907951354979	1	0.080469	noncoding
MSTRG.2319.1	211	23	0.38054	9.500012779235842	-1	0.0811437	noncoding
MSTRG.2320.1	15571	141	0.27682	8.250357627868652	1	0.286737	noncoding
MSTRG.2320.2	15360	141	0.27682	8.250357627868652	1	0.286737	noncoding
MSTRG.2320.3	15360	141	0.27682	8.250357627868652	1	0.286737	noncoding
MSTRG.2320.4	1278	107	0.3933	7.609570121765138	1	0.372897	noncoding
MSTRG.2321.1	29999	141	0.27091000000000004	8.250357627868652	1	0.275604	noncoding
MSTRG.2321.2	16630	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.3	16458	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.4	16248	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.5	16384	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.6	15729	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.7	16226	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.8	15724	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.9	13184	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2321.10	16368	140	0.28091	10.102147483825682	1	0.206715	noncoding
MSTRG.2322.1	3302	77	0.28518000000000004	9.230728340148925	1	0.0439056	noncoding
MSTRG.2323.1	25575	123	0.29111000000000004	6.249810981750489	1	0.355021	noncoding
MSTRG.2323.2	25542	123	0.29111000000000004	6.249810981750489	1	0.355021	noncoding
MSTRG.2323.3	25539	123	0.29111000000000004	6.249810981750489	1	0.355021	noncoding
MSTRG.2323.4	23393	123	0.29111000000000004	6.249810981750489	1	0.355021	noncoding
MSTRG.2324.1	20165	180	0.28002000000000005	8.975884819030764	1	0.533786	coding
MSTRG.2324.2	19113	180	0.28002000000000005	8.975884819030764	1	0.533786	coding
MSTRG.2325.1	7871	83	0.2846	5.467820167541503	1	0.124083	noncoding
MSTRG.2326.1	9452	363	0.28159	10.212646293640137	1	0.986598	coding
MSTRG.2326.2	9452	363	0.28159	10.212646293640137	1	0.986598	coding
MSTRG.2326.3	9452	363	0.28159	10.212646293640137	1	0.986598	coding
MSTRG.2327.1	420	65	0.31492	9.55983943939209	-1	0.160692	noncoding
MSTRG.2328.1	25953	136	0.27443	8.864354515075682	1	0.217515	noncoding
MSTRG.2328.2	25952	136	0.27443	8.864354515075682	1	0.217515	noncoding
MSTRG.2328.3	25952	136	0.27443	8.864354515075682	1	0.217515	noncoding
MSTRG.2328.4	25912	136	0.27443	8.864354515075682	1	0.217515	noncoding
MSTRG.2328.5	25905	136	0.27443	8.864354515075682	1	0.217515	noncoding
MSTRG.2329.1	24224	133	0.28851000000000004	9.695609855651856	1	0.203397	noncoding
MSTRG.2329.2	24218	133	0.28851000000000004	9.695609855651856	1	0.203397	noncoding
MSTRG.2330.1	2242	424	0.23965	11.504850578308105	1	0.756629	coding
MSTRG.2330.2	2242	424	0.23965	11.504850578308105	1	0.756629	coding
MSTRG.2330.3	2242	424	0.23965	11.504850578308105	1	0.756629	coding
MSTRG.2330.4	2242	424	0.23965	11.504850578308105	1	0.756629	coding
MSTRG.2331.1	1365	86	0.29874	9.637717247009277	1	0.0624075	noncoding
MSTRG.2332.1	50786	508	0.29415	5.813628578186036	1	1	coding
MSTRG.2332.2	38203	140	0.2903	8.675848960876465	1	0.287454	noncoding
MSTRG.2332.3	50682	508	0.29415	5.813628578186036	1	1	coding
MSTRG.2332.4	42644	508	0.29415	5.813628578186036	1	1	coding
MSTRG.2332.5	42644	508	0.29415	5.813628578186036	1	1	coding
MSTRG.2332.6	25366	123	0.2903	7.507032585144044	1	0.232426	noncoding
MSTRG.2333.1	7147	192	0.3283	5.8585313796997065	1	0.974922	coding
MSTRG.2333.2	7147	192	0.3283	5.8585313796997065	1	0.974922	coding
MSTRG.2333.3	6959	192	0.3283	5.8585313796997065	1	0.974922	coding
MSTRG.2334.1	368	55	0.40201000000000003	9.691677284240722	1	0.0465748	noncoding
MSTRG.2335.1	217	14	0.36027	4.207074546813964	-1	0.0102084	noncoding
MSTRG.2336.1	92621	217	0.28362000000000004	8.743734169006348	1	0.823687	coding
MSTRG.2336.2	48145	217	0.28590000000000004	8.743734169006348	1	0.832901	coding
MSTRG.2336.3	48145	217	0.28590000000000004	8.743734169006348	1	0.832901	coding
MSTRG.2337.1	78859	244	0.27992	9.583886146545407	1	0.844404	coding
MSTRG.2338.1	1911	75	0.35777	10.141988945007324	1	0.0730906	noncoding
MSTRG.2339.1	10719	110	0.28063000000000005	8.693835639953612	1	0.116075	noncoding
MSTRG.2340.1	3489	256	0.28064	11.46881275177002	1	0.616714	coding
MSTRG.2341.1	2537	243	0.31508	9.543851280212401	1	0.949941	coding
MSTRG.2342.1	1504	138	0.24084	8.744378852844239	1	0.210168	noncoding
MSTRG.2343.1	354	105	0.4089	5.135255241394042	-1	0.0494845	noncoding
MSTRG.2344.1	202	26	0.29940999999999995	9.237497520446777	-1	0.163374	noncoding
MSTRG.2345.1	1842	303	0.24731	5.317196846008301	1	0.999634	coding
MSTRG.2346.1	11527	245	0.26837000000000005	11.276374626159669	1	0.51892	coding
MSTRG.2346.2	11527	245	0.26837000000000005	11.276374626159669	1	0.51892	coding
MSTRG.2346.3	8466	190	0.26913000000000004	9.410853004455568	1	0.5	coding
MSTRG.2347.1	3358	95	0.2899	10.371302986145018	1	0.0781105	noncoding
MSTRG.2348.1	8513	139	0.28294	8.831024360656738	1	0.253387	noncoding
MSTRG.2348.2	8082	139	0.28294	8.831024360656738	1	0.253387	noncoding
MSTRG.2349.1	91084	582	0.27403	8.435124015808107	1	0.999998	coding
MSTRG.2349.2	5163	135	0.33819	8.841081428527833	1	0.427501	noncoding
MSTRG.2349.3	91058	582	0.27403	8.435124015808107	1	0.999998	coding
MSTRG.2349.4	91054	582	0.27403	8.435124015808107	1	0.999998	coding
MSTRG.2349.5	91053	582	0.27403	8.435124015808107	1	0.999998	coding
MSTRG.2349.6	83160	582	0.28686000000000006	8.435124015808107	1	1	coding
MSTRG.2349.7	11400	582	0.29108	8.435124015808107	1	1	coding
MSTRG.2350.1	3241	169	0.29328	10.378458976745605	1	0.390368	noncoding
MSTRG.2351.1	1017	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.2351.2	1016	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.2351.3	1016	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.2351.4	998	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.2352.1	1951	495	0.30906	9.285848808288574	-1	0.195509	noncoding
MSTRG.2352.2	1951	495	0.30906	9.285848808288574	-1	0.195509	noncoding
MSTRG.2353.1	15687	2445	0.23796	4.655818367004395	1	1	coding
MSTRG.2354.1	1450	64	0.36965	8.189048194885256	1	0.0401812	noncoding
MSTRG.2355.1	1058	125	0.45329	10.301161384582517	1	0.835188	coding
MSTRG.2356.1	1668	145	0.29497	4.0500284194946286	1	0.911443	coding
MSTRG.2357.1	520	32	0.29181	11.00522060394287	-1	0.191836	noncoding
MSTRG.2358.1	8885	535	0.28240000000000004	5.713364601135253	1	1	coding
MSTRG.2359.1	16668	115	0.28686000000000006	10.895108604431151	1	0.116083	noncoding
MSTRG.2359.2	10435	107	0.30548	9.129255104064942	1	0.124839	noncoding
MSTRG.2359.3	7337	107	0.33474000000000004	9.129255104064942	1	0.173356	noncoding
MSTRG.2359.4	6582	107	0.30296	9.129255104064942	1	0.12183	noncoding
MSTRG.2360.1	41043	250	0.27091000000000004	9.036162757873537	1	0.878543	coding
MSTRG.2360.2	40153	250	0.27091000000000004	9.036162757873537	1	0.878543	coding
MSTRG.2360.3	40151	250	0.27091000000000004	9.036162757873537	1	0.878543	coding
MSTRG.2361.1	69289	520	0.28240000000000004	9.18495578765869	1	0.999972	coding
MSTRG.2361.2	69289	520	0.28240000000000004	9.18495578765869	1	0.999972	coding
MSTRG.2361.3	60241	520	0.27475000000000005	9.18495578765869	1	0.999946	coding
MSTRG.2361.4	5122	139	0.3076	8.382582283020021	1	0.354809	noncoding
MSTRG.2362.1	43850	432	0.28087	11.844276618957519	1	0.953726	coding
MSTRG.2362.2	46029	432	0.28087	11.844276618957519	1	0.953726	coding
MSTRG.2362.3	43551	432	0.28087	11.844276618957519	1	0.953726	coding
MSTRG.2362.4	4021	399	0.30886	8.79389057159424	1	0.999894	coding
MSTRG.2363.1	66834	399	0.28423000000000004	8.79389057159424	1	0.999457	coding
MSTRG.2363.2	39248	399	0.28087	8.79389057159424	1	0.999327	coding
MSTRG.2364.1	19845	178	0.28131000000000006	9.744928169250485	1	0.447434	noncoding
MSTRG.2365.1	50084	227	0.28496	8.703441429138184	1	0.874471	coding
MSTRG.2365.2	17783	146	0.27992	9.191724967956542	1	0.270842	noncoding
MSTRG.2365.3	41657	160	0.28496	10.304642677307129	1	0.306521	noncoding
MSTRG.2365.4	41147	160	0.28496	10.304642677307129	1	0.306521	noncoding
MSTRG.2365.5	39543	160	0.28496	10.304642677307129	1	0.306521	noncoding
MSTRG.2366.1	2887	146	0.30732000000000004	9.191724967956542	1	0.367425	noncoding
MSTRG.2367.1	76368	357	0.28091	9.818422126770017	1	0.990261	coding
MSTRG.2367.2	90798	357	0.28091	9.818422126770017	1	0.990261	coding
MSTRG.2367.3	90795	357	0.28091	9.818422126770017	1	0.990261	coding
MSTRG.2367.4	90774	357	0.28091	9.818422126770017	1	0.990261	coding
MSTRG.2367.5	56362	357	0.27595000000000003	9.818422126770017	1	0.987136	coding
MSTRG.2367.6	37582	357	0.27595000000000003	9.818422126770017	1	0.987136	coding
MSTRG.2367.7	48386	357	0.27343	9.818422126770017	1	0.98522	coding
MSTRG.2367.8	44012	357	0.27343	9.818422126770017	1	0.98522	coding
MSTRG.2367.9	33434	357	0.27343	9.818422126770017	1	0.98522	coding
MSTRG.2368.1	3847	89	0.33221999999999996	6.153809928894042	1	0.125098	noncoding
MSTRG.2369.1	14837	180	0.28243	8.275564765930177	1	0.625036	coding
MSTRG.2370.1	100324	491	0.29496	6.1756929397583	1	1	coding
MSTRG.2370.2	100296	491	0.29496	6.1756929397583	1	1	coding
MSTRG.2370.3	100278	491	0.29496	6.1756929397583	1	1	coding
MSTRG.2370.4	100246	491	0.29496	6.1756929397583	1	1	coding
MSTRG.2370.5	100238	491	0.29496	6.1756929397583	1	1	coding
MSTRG.2370.6	29166	261	0.29111000000000004	5.123716926574706	1	0.999188	coding
MSTRG.2370.7	49544	491	0.28932	6.1756929397583	1	1	coding
MSTRG.2370.8	49544	491	0.28932	6.1756929397583	1	1	coding
MSTRG.2370.9	30227	491	0.28932	6.1756929397583	1	1	coding
MSTRG.2370.10	30227	491	0.28932	6.1756929397583	1	1	coding
MSTRG.2370.11	20054	184	0.28932	9.247747993469236	1	0.586036	coding
MSTRG.2371.1	23146	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.2	20770	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.3	20770	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.4	20725	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.5	20725	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.6	20723	151	0.29615	8.473805046081544	1	0.410315	noncoding
MSTRG.2371.7	8736	116	0.27135000000000004	6.503483390808105	1	0.259031	noncoding
MSTRG.2372.1	69989	478	0.28159	11.999967765808105	1	0.971018	coding
MSTRG.2372.2	69971	478	0.28159	11.999967765808105	1	0.971018	coding
MSTRG.2372.3	61041	478	0.28159	11.999967765808105	1	0.971018	coding
MSTRG.2373.1	1728	53	0.35915	8.588300895690917	1	0.0228974	noncoding
MSTRG.2374.1	13875	299	0.34466	4.458871269226075	1	0.999992	coding
MSTRG.2375.1	282455	418	0.29091	5.270077323913574	1	1	coding
MSTRG.2375.2	12656	233	0.29111000000000004	9.622567176818848	1	0.848352	coding
MSTRG.2375.3	282445	418	0.29091	5.270077323913574	1	1	coding
MSTRG.2375.4	282429	418	0.29091	5.270077323913574	1	1	coding
MSTRG.2375.5	282132	418	0.29091	5.270077323913574	1	1	coding
MSTRG.2375.6	12155	233	0.29111000000000004	9.622567176818848	1	0.848352	coding
MSTRG.2375.7	165179	320	0.28706000000000004	11.06968898773193	1	0.923813	coding
MSTRG.2375.8	281334	418	0.29091	5.270077323913574	1	1	coding
MSTRG.2375.9	205246	418	0.29595000000000005	5.270077323913574	1	1	coding
MSTRG.2375.10	202538	418	0.29595000000000005	5.270077323913574	1	1	coding
MSTRG.2375.11	113411	418	0.28443	5.270077323913574	1	0.999999	coding
MSTRG.2375.12	51232	201	0.28443	9.186696434020995	1	0.688537	coding
MSTRG.2375.13	51232	201	0.28443	9.186696434020995	1	0.688537	coding
MSTRG.2375.14	21704	121	0.28562000000000004	6.809845542907715	1	0.26795	noncoding
MSTRG.2375.15	113405	418	0.28443	5.270077323913574	1	0.999999	coding
MSTRG.2376.1	1972	70	0.34724999999999995	6.511781883239746	1	0.0495648	noncoding
MSTRG.2376.2	1972	70	0.34724999999999995	6.511781883239746	1	0.0495648	noncoding
MSTRG.2376.3	1946	70	0.34724999999999995	6.511781883239746	1	0.0495648	noncoding
MSTRG.2377.1	7977	119	0.27992	9.3823579788208	1	0.137921	noncoding
MSTRG.2378.1	44762	369	0.2916	9.813909339904786	1	0.996328	coding
MSTRG.2378.2	44715	369	0.2916	9.813909339904786	1	0.996328	coding
MSTRG.2378.3	39682	369	0.2916	9.813909339904786	1	0.996328	coding
MSTRG.2378.4	39682	369	0.2916	9.813909339904786	1	0.996328	coding
MSTRG.2378.5	39474	369	0.2916	9.813909339904786	1	0.996328	coding
MSTRG.2378.6	20947	202	0.29496	9.898943138122558	1	0.679112	coding
MSTRG.2379.1	54790	734	0.28144	11.169872856140138	1	0.999971	coding
MSTRG.2379.2	54727	734	0.28144	11.169872856140138	1	0.999971	coding
MSTRG.2379.3	35239	264	0.27992	5.573938560485838	1	0.99836	coding
MSTRG.2379.4	34108	264	0.27992	5.573938560485838	1	0.99836	coding
MSTRG.2379.5	33307	264	0.28212000000000004	5.573938560485838	1	0.998441	coding
MSTRG.2379.6	31689	264	0.27992	5.573938560485838	1	0.99836	coding
MSTRG.2379.7	31689	264	0.27992	5.573938560485838	1	0.99836	coding
MSTRG.2379.8	22054	213	0.28415	7.992806434631348	1	0.871871	coding
MSTRG.2379.9	22054	213	0.28415	7.992806434631348	1	0.871871	coding
MSTRG.2379.10	20868	213	0.28415	7.992806434631348	1	0.871871	coding
MSTRG.2379.11	20868	213	0.28415	7.992806434631348	1	0.871871	coding
MSTRG.2379.12	20868	213	0.28415	7.992806434631348	1	0.871871	coding
MSTRG.2379.13	6178	122	0.28635000000000005	5.997502708435058	1	0.380799	noncoding
MSTRG.2380.1	40995	330	0.28302000000000005	6.502346611022949	1	0.999718	coding
MSTRG.2380.2	40995	330	0.28302000000000005	6.502346611022949	1	0.999718	coding
MSTRG.2380.3	4750	109	0.34007	9.624888038635255	1	0.195427	noncoding
MSTRG.2380.4	40967	330	0.28302000000000005	6.502346611022949	1	0.999718	coding
MSTRG.2380.5	40967	330	0.28302000000000005	6.502346611022949	1	0.999718	coding
MSTRG.2380.6	5915	171	0.30061000000000004	9.999062538146973	1	0.479983	noncoding
MSTRG.2381.1	70512	378	0.28926	9.992422294616702	1	0.995809	coding
MSTRG.2381.2	25319	260	0.28590000000000004	6.509735679626464	1	0.994672	coding
MSTRG.2381.3	25319	260	0.28590000000000004	6.509735679626464	1	0.994672	coding
MSTRG.2382.1	2774	146	0.30312	8.809814262390137	1	0.37089	noncoding
MSTRG.2383.1	1062	40	0.38656	7.739106178283691	1	0.012682	noncoding
MSTRG.2384.1	8206	213	0.30193000000000003	11.703735542297363	-1	0.0681378	noncoding
MSTRG.2385.1	6748	139	0.28063000000000005	7.981266593933106	1	0.300455	noncoding
MSTRG.2386.1	13519	282	0.27776	10.434224128723145	1	0.86945	coding
MSTRG.2387.1	6007	204	0.27543000000000006	10.108916664123534	1	0.543487	coding
MSTRG.2388.1	1814	33	0.30829	4.783365058898925	1	0.0127849	noncoding
MSTRG.2388.2	1319	33	0.33058000000000004	4.783365058898925	1	0.0113907	noncoding
MSTRG.2388.3	1143	33	0.29767000000000005	4.783365058898925	1	0.0145104	noncoding
MSTRG.2388.4	1143	33	0.29767000000000005	4.783365058898925	1	0.0145104	noncoding
MSTRG.2388.5	1143	33	0.29767000000000005	4.783365058898925	1	0.0145104	noncoding
MSTRG.2389.1	23537	465	0.27727	6.462672996520996	1	0.999999	coding
MSTRG.2389.2	7913	170	0.27678	8.501848793029787	1	0.490868	noncoding
MSTRG.2390.1	1977	54	0.35869999999999996	8.98768253326416	1	0.0258332	noncoding
MSTRG.2390.2	393852	410	0.28698000000000007	4.356447410583496	1	1	coding
MSTRG.2390.3	1977	54	0.35869999999999996	8.98768253326416	1	0.0258332	noncoding
MSTRG.2390.4	393852	410	0.28698000000000007	4.356447410583496	1	1	coding
MSTRG.2390.5	26088	124	0.3	8.32481861114502	1	0.217124	noncoding
MSTRG.2390.6	46871	204	0.29091	4.584314918518066	1	0.992338	coding
MSTRG.2390.7	393852	410	0.28698000000000007	4.356447410583496	1	1	coding
MSTRG.2390.8	393852	410	0.28698000000000007	4.356447410583496	1	1	coding
MSTRG.2390.9	393852	410	0.28698000000000007	4.356447410583496	1	1	coding
MSTRG.2390.10	6137	168	0.31961	9.358246803283691	1	0.620381	coding
MSTRG.2390.11	127419	380	0.28926	9.358375740051269	1	0.998364	coding
MSTRG.2390.12	123796	380	0.28926	9.358375740051269	1	0.998364	coding
MSTRG.2390.13	27227	170	0.29091	8.970082664489748	1	0.509338	coding
MSTRG.2390.14	4822	168	0.33568	9.358246803283691	1	0.712047	coding
